Grid,xgrid,ygrid,T0.01_dS2S,T0.01_dS2S_Uncertainty,T0.01_Phi,T0.01_Phi_Uncertainty
1391,139.553978,35.6373278,0.07893,0.5245,50.61,28.39
1392,139.595643,35.6373278,0.05762,0.5298,48.61,28.39
1393,139.637308,35.6373278,0.07434,0.5099,49.07,28.33
1394,139.678973,35.6373278,0.08453,0.4966,49.15,28.76
1395,139.720638,35.6373278,0.09391,0.4983,50.24,29.83
1396,139.762303,35.6373278,0.1107,0.4982,48.93,29.11
1397,139.803968,35.6373278,0.09627,0.4925,48.37,29.12
1398,139.845633,35.6373278,0.08483,0.5043,51.88,29.27
1399,139.887298,35.6373278,0.05666,0.5279,50.2,29.77
1400,139.928963,35.6373278,0.07245,0.5038,50.83,28.5
1401,139.970628,35.6373278,0.1026,0.4951,48.38,28.95
1402,140.012293,35.6373278,0.1112,0.4885,51.56,29.6
1403,140.053958,35.6373278,0.1232,0.4996,50.57,28.64
1404,140.095623,35.6373278,0.1531,0.4969,51.7,29.07
1405,140.137288,35.6373278,0.1787,0.493,49.4,28.54
1406,140.178953,35.6373278,0.1722,0.4907,51.09,28.63
1407,140.220618,35.6373278,0.164,0.4974,49.26,28.73
1408,140.262283,35.6373278,0.1426,0.4719,50.99,29.42
1409,140.303948,35.6373278,0.113,0.4607,50.94,28.75
1410,140.345613,35.6373278,0.06361,0.4528,50.54,28.67
1411,140.387278,35.6373278,0.004298,0.501,49.19,28.65
1412,140.428943,35.6373278,-0.05221,0.5019,52.39,28.36
1413,140.470608,35.6373278,-0.09433,0.5095,50.1,29.09
1414,140.512273,35.6373278,-0.09181,0.5091,49.33,29.07
1415,140.553938,35.6373278,-0.1087,0.5225,49.74,28.31
1416,140.595603,35.6373278,-0.1183,0.522,50.02,29.49
1417,140.637268,35.6373278,-0.1622,0.5081,50.68,28.72
1418,140.678933,35.6373278,-0.2539,0.4968,49.47,29.24
1419,140.720598,35.6373278,-0.3387,0.5058,49.51,29.01
1420,140.762263,35.6373278,-0.397,0.5093,50.15,28.29
1421,140.803928,35.6373278,-0.4358,0.5189,51.8,28.94
1422,140.845593,35.6373278,-0.4737,0.5452,50.08,29.23
1423,140.887258,35.6373278,-0.456,0.5482,49.91,28.12
1424,140.928923,35.6373278,-0.4641,0.5502,47.92,28.64
1425,140.970588,35.6373278,-0.4491,0.5645,51.09,28.7
1426,141.012253,35.6373278,-0.4338,0.5982,50.25,29.14
1427,141.053918,35.6373278,-0.4188,0.6305,50.74,28.15
1428,141.095583,35.6373278,-0.4191,0.713,50.56,28.14
1429,138.304028,35.6789928,0.1309,0.6983,50.63,28.96
1430,138.345693,35.6789928,0.1431,0.6462,49.26,28.42
1431,138.387358,35.6789928,0.1509,0.6367,51.01,29.15
1432,138.429023,35.6789928,0.1626,0.6017,49.96,28.78
1433,138.470688,35.6789928,0.1725,0.5743,50.29,28.43
1434,138.512353,35.6789928,0.1346,0.5729,50.26,28.67
1435,138.554018,35.6789928,0.1146,0.5559,50.88,28.92
1436,138.595683,35.6789928,0.09257,0.5644,50.9,28.63
1437,138.637348,35.6789928,0.08961,0.5559,51.65,27.99
1438,138.679013,35.6789928,0.1191,0.5319,48.85,29.46
1439,138.720678,35.6789928,0.1329,0.506,49.41,28.48
1440,138.762343,35.6789928,0.1525,0.5183,52.28,28.91
1441,138.804008,35.6789928,0.1287,0.5039,49.92,28.81
1442,138.845673,35.6789928,0.1047,0.5,49.41,28.64
1443,138.887338,35.6789928,0.08528,0.4989,50.95,29.07
1444,138.929003,35.6789928,0.07658,0.5032,48.53,29.06
1445,138.970668,35.6789928,0.1023,0.513,50.05,28.94
1446,139.012333,35.6789928,0.06912,0.5152,49.09,28.79
1447,139.053998,35.6789928,0.04804,0.5074,50.81,29.21
1448,139.095663,35.6789928,0.03173,0.4453,49.13,28.6
1449,139.137328,35.6789928,0.08091,0.3762,49.63,29.07
1450,139.178993,35.6789928,0.1112,0.443,51.22,28.83
1451,139.220658,35.6789928,0.08901,0.4125,50.29,28.68
1452,139.262323,35.6789928,0.07572,0.07259,0.4918,0.05353
1453,139.303988,35.6789928,0.04114,0.4348,49.78,28.19
1454,139.345653,35.6789928,0.02064,0.5078,49.64,28.66
1455,139.387318,35.6789928,0.034,0.5389,49.32,29.41
1456,139.428983,35.6789928,0.0361,0.5502,50.09,29.37
1457,139.470648,35.6789928,0.02213,0.538,51.8,29.07
1458,139.512313,35.6789928,-0.003813,0.5463,48.87,28.7
1459,139.553978,35.6789928,-0.03689,0.515,49.91,28.35
1460,139.595643,35.6789928,-0.0172,0.5208,50.21,29.38
1461,139.637308,35.6789928,0.01079,0.5069,49.94,28.09
1462,139.678973,35.6789928,0.04749,0.5167,51.17,29.33
1463,139.720638,35.6789928,0.04944,0.503,51.06,29.77
1464,139.762303,35.6789928,0.07154,0.513,48.36,28.39
1465,139.803968,35.6789928,0.07287,0.5104,50.74,28.66
1466,139.845633,35.6789928,0.04817,0.496,50.46,28.62
1467,139.887298,35.6789928,0.0471,0.5073,48.75,28.29
1468,139.928963,35.6789928,0.1093,0.4746,50.43,29.8
1469,139.970628,35.6789928,0.1429,0.4989,49.73,28.64
1470,140.012293,35.6789928,0.1606,0.5137,51.5,28.24
1471,140.053958,35.6789928,0.1922,0.5297,49.05,28.89
1472,140.095623,35.6789928,0.2,0.4963,48.79,28.88
1473,140.137288,35.6789928,0.237,0.481,50.85,29.28
1474,140.178953,35.6789928,0.2274,0.4857,48.45,28.46
1475,140.220618,35.6789928,0.1931,0.4754,49.57,28.38
1476,140.262283,35.6789928,0.1645,0.4778,49.75,28.99
1477,140.303948,35.6789928,0.1249,0.4626,49.82,28.31
1478,140.345613,35.6789928,0.07335,0.4804,50.39,29.49
1479,140.387278,35.6789928,0.0341,0.5068,50.58,29.35
1480,140.428943,35.6789928,-7.56E-05,0.5139,49.31,29.19
1481,140.470608,35.6789928,-0.05198,0.5113,49.44,29.11
1482,140.512273,35.6789928,-0.06229,0.5334,49.77,28.64
1483,140.553938,35.6789928,-0.09718,0.5107,48.79,28.99
1484,140.595603,35.6789928,-0.1225,0.5083,50.3,28.63
1485,140.637268,35.6789928,-0.1854,0.5038,49.41,28.72
1486,140.678933,35.6789928,-0.2587,0.5012,48.21,29.25
1487,140.720598,35.6789928,-0.3451,0.4792,49.95,28.43
1488,140.762263,35.6789928,-0.417,0.4657,48.84,28.4
1489,140.803928,35.6789928,-0.4752,0.4481,49.94,29.03
1490,140.845593,35.6789928,-0.4945,0.5102,50.08,29.29
1491,140.887258,35.6789928,-0.4694,0.5264,50.54,29.16
1492,140.928923,35.6789928,-0.4596,0.5368,50.25,28.68
1493,140.970588,35.6789928,-0.4419,0.5786,49.78,28.22
1494,141.012253,35.6789928,-0.4323,0.6091,50.39,28.73
1495,141.053918,35.6789928,-0.4194,0.6306,48.85,28.37
1496,141.095583,35.6789928,-0.4012,0.7155,49.91,28.59
1497,138.304028,35.7206578,0.1235,0.6875,48.27,29.09
1498,138.345693,35.7206578,0.1524,0.6173,50.32,28.92
1499,138.387358,35.7206578,0.1654,0.6201,50.03,28.96
1500,138.429023,35.7206578,0.1663,0.6024,47.97,28.39
1501,138.470688,35.7206578,0.1506,0.5906,49.52,28.87
1502,138.512353,35.7206578,0.1406,0.5782,50.26,29.21
1503,138.554018,35.7206578,0.1236,0.561,50.57,28.74
1504,138.595683,35.7206578,0.1259,0.5482,49.55,29.22
1505,138.637348,35.7206578,0.09647,0.563,48.61,28.31
1506,138.679013,35.7206578,0.1163,0.5435,50.16,29.02
1507,138.720678,35.7206578,0.1222,0.5336,49.04,28.6
1508,138.762343,35.7206578,0.125,0.5514,50.06,28.77
1509,138.804008,35.7206578,0.1198,0.5334,50.69,28.61
1510,138.845673,35.7206578,0.1137,0.5021,48.16,28.21
1511,138.887338,35.7206578,0.09222,0.5002,51.08,27.92
1512,138.929003,35.7206578,0.09181,0.521,50.05,29.13
1513,138.970668,35.7206578,0.06771,0.523,50.93,28.49
1514,139.012333,35.7206578,0.04188,0.5043,50.13,29.16
1515,139.053998,35.7206578,0.05408,0.493,52.4,28.77
1516,139.095663,35.7206578,0.01577,0.4429,49.63,29.32
1517,139.137328,35.7206578,-0.05112,0.08336,0.5159,0.06009
1518,139.178993,35.7206578,0.09585,0.4228,50.17,28.41
1519,139.220658,35.7206578,0.1195,0.4472,50.01,28.56
1520,139.262323,35.7206578,0.08266,0.4341,50.67,28.82
1521,139.303988,35.7206578,0.04906,0.4719,48.13,29.37
1522,139.345653,35.7206578,0.03594,0.5229,49.97,28.03
1523,139.387318,35.7206578,0.01432,0.5399,50.63,29.13
1524,139.428983,35.7206578,-0.01706,0.5437,50.82,28.98
1525,139.470648,35.7206578,-0.06598,0.5402,49.56,29.03
1526,139.512313,35.7206578,-0.1136,0.524,48.57,28.48
1527,139.553978,35.7206578,-0.1645,0.5036,50.25,28.59
1528,139.595643,35.7206578,-0.1322,0.4921,48.27,28.76
1529,139.637308,35.7206578,-0.05109,0.4976,49.85,28.18
1530,139.678973,35.7206578,-0.03099,0.5006,49.88,28.43
1531,139.720638,35.7206578,0.002958,0.4966,51,29.15
1532,139.762303,35.7206578,0.007872,0.5079,49.73,28.7
1533,139.803968,35.7206578,0.04634,0.5108,48.69,29.2
1534,139.845633,35.7206578,0.03877,0.5179,51.23,28.63
1535,139.887298,35.7206578,0.04636,0.5109,49.78,28.59
1536,139.928963,35.7206578,0.1023,0.5023,50.36,27.98
1537,139.970628,35.7206578,0.1215,0.5055,49.15,29.46
1538,140.012293,35.7206578,0.1679,0.5191,51.7,28.6
1539,140.053958,35.7206578,0.2264,0.5013,51.25,28.16
1540,140.095623,35.7206578,0.2217,0.4778,51.92,28.86
1541,140.137288,35.7206578,0.2541,0.4774,49.95,29.6
1542,140.178953,35.7206578,0.2383,0.478,50.78,29.05
1543,140.220618,35.7206578,0.231,0.4785,47.89,28.56
1544,140.262283,35.7206578,0.1992,0.4594,51.08,29.02
1545,140.303948,35.7206578,0.1679,0.442,49.56,28.18
1546,140.345613,35.7206578,0.09178,0.4765,50.05,28.71
1547,140.387278,35.7206578,0.05654,0.5102,50.86,29.25
1548,140.428943,35.7206578,0.03541,0.5228,50.59,28.59
1549,140.470608,35.7206578,-0.009412,0.5202,49.74,28.11
1550,140.512273,35.7206578,-0.05235,0.5131,51.61,28.98
1551,140.553938,35.7206578,-0.08051,0.4874,52.39,28.6
1552,140.595603,35.7206578,-0.1462,0.4845,50.33,28.68
1553,140.637268,35.7206578,-0.2061,0.4604,49.78,29.36
1554,140.678933,35.7206578,-0.2551,0.4833,49.87,28.97
1555,140.720598,35.7206578,-0.3603,0.4523,49.63,29.27
1556,140.762263,35.7206578,-0.4558,0.4148,50.86,29.01
1557,140.803928,35.7206578,-0.5672,0.1085,0.5455,0.08437
1558,140.845593,35.7206578,-0.4925,0.4438,51.21,28.27
1559,140.887258,35.7206578,-0.4619,0.4808,51.04,28.54
1560,140.928923,35.7206578,-0.4604,0.541,50.17,29.59
1561,140.970588,35.7206578,-0.4575,0.601,48.46,28.52
1562,141.012253,35.7206578,-0.4423,0.6071,47.88,28.05
1563,141.053918,35.7206578,-0.4446,0.6525,48.4,29.26
1564,141.095583,35.7206578,-0.4121,0.7294,49.65,28.5
1565,138.304028,35.7623228,0.09308,0.6698,49.66,29.58
1566,138.345693,35.7623228,0.1473,0.5938,48.72,28.65
1567,138.387358,35.7623228,0.1521,0.593,50.55,28.91
1568,138.429023,35.7623228,0.1489,0.5736,49.36,28.53
1569,138.470688,35.7623228,0.1425,0.5643,50.88,29.19
1570,138.512353,35.7623228,0.1459,0.5571,49.05,29.04
1571,138.554018,35.7623228,0.1311,0.5726,49.93,28.57
1572,138.595683,35.7623228,0.1406,0.5824,50.09,29.03
1573,138.637348,35.7623228,0.09822,0.5466,50.48,28.77
1574,138.679013,35.7623228,0.09105,0.5631,50.48,28.88
1575,138.720678,35.7623228,0.09461,0.5439,51.74,28.85
1576,138.762343,35.7623228,0.1134,0.5439,50.7,28.98
1577,138.804008,35.7623228,0.1135,0.5234,50.52,28.73
1578,138.845673,35.7623228,0.113,0.5069,50.26,29.25
1579,138.887338,35.7623228,0.105,0.4928,50.61,28.19
1580,138.929003,35.7623228,0.0623,0.4855,50.97,28.71
1581,138.970668,35.7623228,0.05586,0.504,50.06,29.17
1582,139.012333,35.7623228,0.04413,0.5192,52.02,29.51
1583,139.053998,35.7623228,0.05812,0.5109,50.66,28.61
1584,139.095663,35.7623228,0.05029,0.4835,50.28,29.06
1585,139.137328,35.7623228,0.06561,0.4374,49.38,28.7
1586,139.178993,35.7623228,0.1378,0.4602,49.96,29.36
1587,139.220658,35.7623228,0.2001,0.4537,49.77,28.89
1588,139.262323,35.7623228,0.2052,0.4721,51.49,27.88
1589,139.303988,35.7623228,0.1307,0.4775,48.32,29.51
1590,139.345653,35.7623228,0.05856,0.5057,51.37,28.26
1591,139.387318,35.7623228,-0.01761,0.5266,51.75,29.29
1592,139.428983,35.7623228,-0.06113,0.5346,50.31,28.86
1593,139.470648,35.7623228,-0.1379,0.4942,48.87,28.89
1594,139.512313,35.7623228,-0.2492,0.4774,48.91,28.85
1595,139.553978,35.7623228,-0.3156,0.429,50.39,28.41
1596,139.595643,35.7623228,-0.2322,0.4536,49.6,28.85
1597,139.637308,35.7623228,-0.1255,0.4799,48.96,29.16
1598,139.678973,35.7623228,-0.07423,0.4647,48.36,29.03
1599,139.720638,35.7623228,-0.03387,0.4932,50.35,29.46
1600,139.762303,35.7623228,-0.009237,0.5194,49.93,28.81
1601,139.803968,35.7623228,0.02453,0.5034,48.67,28.77
1602,139.845633,35.7623228,0.03979,0.513,49.37,29.02
1603,139.887298,35.7623228,0.07539,0.5293,50.63,29.17
1604,139.928963,35.7623228,0.1113,0.5237,49.57,28.36
1605,139.970628,35.7623228,0.1224,0.5096,48.85,29.18
1606,140.012293,35.7623228,0.1828,0.5134,48.8,29.07
1607,140.053958,35.7623228,0.2076,0.519,48.35,28.4
1608,140.095623,35.7623228,0.2273,0.4821,49.31,28.17
1609,140.137288,35.7623228,0.2472,0.4915,50.41,29.03
1610,140.178953,35.7623228,0.2529,0.4642,50.58,28.64
1611,140.220618,35.7623228,0.236,0.4667,50.11,28.58
1612,140.262283,35.7623228,0.2285,0.4495,48.67,28.81
1613,140.303948,35.7623228,0.2223,0.4278,51.09,29
1614,140.345613,35.7623228,0.1288,0.4847,52.82,29.13
1615,140.387278,35.7623228,0.06488,0.5166,51.23,28.27
1616,140.428943,35.7623228,0.03832,0.5273,50.73,28.42
1617,140.470608,35.7623228,0.01253,0.5259,50.94,28.71
1618,140.512273,35.7623228,-0.02657,0.5247,50.3,28.96
1619,140.553938,35.7623228,-0.05885,0.4902,47.36,28.85
1620,140.595603,35.7623228,-0.09575,0.4873,50.13,28.71
1621,140.637268,35.7623228,-0.1521,0.476,49.12,28.65
1622,140.678933,35.7623228,-0.2242,0.4646,49.59,27.98
1623,140.720598,35.7623228,-0.3109,0.4245,50.57,28.48
1624,140.762263,35.7623228,-0.377,0.4206,49.29,29.49
1625,140.803928,35.7623228,-0.4253,0.4147,50.52,29.09
1626,140.845593,35.7623228,-0.4101,0.4645,51.17,28.33
1627,140.887258,35.7623228,-0.3863,0.5127,50.23,28.77
1628,140.928923,35.7623228,-0.4124,0.5704,49.13,28.31
1629,140.970588,35.7623228,-0.437,0.6317,49.47,28.64
1630,141.012253,35.7623228,-0.4324,0.6453,50.08,28.73
1631,141.053918,35.7623228,-0.4104,0.6533,48.57,28.87
1632,141.095583,35.7623228,-0.3826,0.7254,48.13,28.41
1633,138.304028,35.8039878,0.09282,0.6482,50.57,28.88
1634,138.345693,35.8039878,0.1042,0.5949,49.56,28.78
1635,138.387358,35.8039878,0.1106,0.5877,49.22,28.5
1636,138.429023,35.8039878,0.08184,0.5735,50.01,28.67
1637,138.470688,35.8039878,0.09538,0.5614,51.07,28.15
1638,138.512353,35.8039878,0.09792,0.5564,50.1,29.31
1639,138.554018,35.8039878,0.1042,0.5745,49.81,29.53
1640,138.595683,35.8039878,0.094,0.5551,51.94,28.77
1641,138.637348,35.8039878,0.09084,0.5427,50.83,29.09
1642,138.679013,35.8039878,0.07946,0.5744,48.81,28.86
1643,138.720678,35.8039878,0.0828,0.5472,51.8,28.32
1644,138.762343,35.8039878,0.07789,0.5449,49.32,29
1645,138.804008,35.8039878,0.08993,0.5151,51.01,28.72
1646,138.845673,35.8039878,0.1085,0.5154,49.9,28.85
1647,138.887338,35.8039878,0.08249,0.5052,50.18,29.02
1648,138.929003,35.8039878,0.05721,0.5167,49.94,29.69
1649,138.970668,35.8039878,0.02801,0.5178,51.55,29.53
1650,139.012333,35.8039878,0.03488,0.5277,51.09,29.07
1651,139.053998,35.8039878,0.06242,0.5451,49.42,28.92
1652,139.095663,35.8039878,0.06865,0.5524,48.83,29.08
1653,139.137328,35.8039878,0.09629,0.4748,50.19,28.48
1654,139.178993,35.8039878,0.1763,0.4629,49.59,29.1
1655,139.220658,35.8039878,0.3017,0.4555,50.06,28.36
1656,139.262323,35.8039878,0.3765,0.4241,48.69,28.67
1657,139.303988,35.8039878,0.2077,0.458,49.49,29.39
1658,139.345653,35.8039878,0.03823,0.4765,49.61,28.81
1659,139.387318,35.8039878,-0.0865,0.495,51.38,28.66
1660,139.428983,35.8039878,-0.1595,0.5066,49.55,28.94
1661,139.470648,35.8039878,-0.2266,0.483,49.75,29.33
1662,139.512313,35.8039878,-0.3669,0.4314,49.49,29.35
1663,139.553978,35.8039878,-0.6436,0.08796,0.4235,0.07031
1664,139.595643,35.8039878,-0.3411,0.4161,48.89,28.39
1665,139.637308,35.8039878,-0.2012,0.4673,49.51,28.54
1666,139.678973,35.8039878,-0.1197,0.4962,49.86,29.02
1667,139.720638,35.8039878,-0.06627,0.4848,50.72,28.06
1668,139.762303,35.8039878,-0.04211,0.5151,48.57,28.82
1669,139.803968,35.8039878,-0.01859,0.5098,48.68,28.77
1670,139.845633,35.8039878,0.03315,0.5248,49.53,29
1671,139.887298,35.8039878,0.08308,0.5468,50.1,28.56
1672,139.928963,35.8039878,0.1202,0.5447,48.58,28.64
1673,139.970628,35.8039878,0.1543,0.5229,49.89,28.79
1674,140.012293,35.8039878,0.1926,0.5058,49.92,28.44
1675,140.053958,35.8039878,0.1972,0.5218,49.42,29.44
1676,140.095623,35.8039878,0.2131,0.5199,48.87,29.6
1677,140.137288,35.8039878,0.2288,0.4962,50.09,28.45
1678,140.178953,35.8039878,0.2266,0.4782,49.3,29.02
1679,140.220618,35.8039878,0.2454,0.4728,48.63,27.83
1680,140.262283,35.8039878,0.2516,0.4234,51.53,28.58
1681,140.303948,35.8039878,0.3769,0.07222,0.4609,0.04802
1682,140.345613,35.8039878,0.1549,0.4298,51.49,28.64
1683,140.387278,35.8039878,0.05949,0.5039,48.37,29.37
1684,140.428943,35.8039878,0.02428,0.5252,48.22,29.67
1685,140.470608,35.8039878,0.00445,0.5313,49.73,29.11
1686,140.512273,35.8039878,-0.02929,0.525,50.95,28.66
1687,140.553938,35.8039878,-0.05658,0.5232,50.95,28.94
1688,140.595603,35.8039878,-0.08387,0.5154,50.41,28.86
1689,140.637268,35.8039878,-0.123,0.4877,51.01,28.71
1690,140.678933,35.8039878,-0.191,0.4378,48.86,28.04
1691,140.720598,35.8039878,-0.2964,0.06477,0.5597,0.04595
1692,140.762263,35.8039878,-0.3243,0.4219,48.9,28.65
1693,140.803928,35.8039878,-0.3379,0.4858,50.64,28.91
1694,140.845593,35.8039878,-0.3293,0.5126,50.58,28.02
1695,140.887258,35.8039878,-0.3364,0.5558,48.87,28.59
1696,140.928923,35.8039878,-0.3488,0.5903,50.19,29
1697,140.970588,35.8039878,-0.3802,0.6311,49.47,28.87
1698,141.012253,35.8039878,-0.3799,0.6571,48.59,29.03
1699,141.053918,35.8039878,-0.3452,0.6803,51.43,28.49
1700,141.095583,35.8039878,-0.3221,0.7225,48.53,29.14
1701,138.304028,35.8456528,0.06076,0.6609,51.05,29.01
1702,138.345693,35.8456528,0.07226,0.5938,51.9,28.78
1703,138.387358,35.8456528,0.0738,0.5919,48.77,28.91
1704,138.429023,35.8456528,0.06202,0.5535,51.28,29.32
1705,138.470688,35.8456528,0.04338,0.5471,49.72,28.8
1706,138.512353,35.8456528,0.05713,0.5389,51.43,28.81
1707,138.554018,35.8456528,0.06952,0.5493,49.9,28.73
1708,138.595683,35.8456528,0.066,0.5265,50.64,27.83
1709,138.637348,35.8456528,0.07423,0.5291,48.17,28.26
1710,138.679013,35.8456528,0.0895,0.5558,49.89,29.24
1711,138.720678,35.8456528,0.07783,0.5434,50.23,29.31
1712,138.762343,35.8456528,0.08623,0.53,49.99,28.57
1713,138.804008,35.8456528,0.1036,0.53,51.89,28.21
1714,138.845673,35.8456528,0.09687,0.5272,49.58,28.73
1715,138.887338,35.8456528,0.06166,0.5036,50.36,28.91
1716,138.929003,35.8456528,0.01924,0.515,49.75,29.23
1717,138.970668,35.8456528,0.02475,0.5119,50.57,29.72
1718,139.012333,35.8456528,0.01199,0.5041,50.72,28.52
1719,139.053998,35.8456528,0.03816,0.5374,50.49,28.07
1720,139.095663,35.8456528,0.0612,0.5353,50.49,29.54
1721,139.137328,35.8456528,0.07825,0.4969,50.53,28.77
1722,139.178993,35.8456528,0.1954,0.4662,49.08,29.3
1723,139.220658,35.8456528,0.4209,0.4193,49.62,28.05
1724,139.262323,35.8456528,0.8096,0.07778,0.5345,0.05612
1725,139.303988,35.8456528,0.2846,0.4082,50.08,28.32
1726,139.345653,35.8456528,0.007748,0.4455,50.65,29.1
1727,139.387318,35.8456528,-0.1985,0.4403,50.56,29.31
1728,139.428983,35.8456528,-0.2292,0.4548,49.34,28.68
1729,139.470648,35.8456528,-0.2498,0.4677,50.52,29.4
1730,139.512313,35.8456528,-0.3077,0.4618,49.52,28.66
1731,139.553978,35.8456528,-0.3702,0.4241,49.17,28.48
1732,139.595643,35.8456528,-0.2869,0.4552,49.36,28.68
1733,139.637308,35.8456528,-0.1906,0.4865,50.23,28.97
1734,139.678973,35.8456528,-0.1166,0.5065,50.24,28.5
1735,139.720638,35.8456528,-0.06445,0.5202,51.7,28.4
1736,139.762303,35.8456528,-0.04693,0.5104,51.15,28.28
1737,139.803968,35.8456528,-0.01063,0.5203,49.4,29.56
1738,139.845633,35.8456528,0.01711,0.5513,51.11,28.59
1739,139.887298,35.8456528,0.04838,0.5333,48.69,28.32
1740,139.928963,35.8456528,0.121,0.5251,50.05,29.46
1741,139.970628,35.8456528,0.1541,0.518,51.59,29.2
1742,140.012293,35.8456528,0.1933,0.5246,50.95,28.89
1743,140.053958,35.8456528,0.2115,0.5271,49.76,28.28
1744,140.095623,35.8456528,0.2066,0.5314,49.44,28.79
1745,140.137288,35.8456528,0.2203,0.5147,49.08,29.12
1746,140.178953,35.8456528,0.1929,0.4822,50.98,28.46
1747,140.220618,35.8456528,0.181,0.4685,50.11,29.33
1748,140.262283,35.8456528,0.1626,0.4545,49.69,29.1
1749,140.303948,35.8456528,0.161,0.4178,50.06,28.45
1750,140.345613,35.8456528,0.03283,0.456,48.77,28.69
1751,140.387278,35.8456528,0.01122,0.5008,49.17,29.17
1752,140.428943,35.8456528,0.01035,0.5308,49.29,28.98
1753,140.470608,35.8456528,-0.006916,0.552,51.01,29.12
1754,140.512273,35.8456528,-0.01761,0.5569,48.72,28.7
1755,140.553938,35.8456528,-0.05166,0.5493,51.74,29.44
1756,140.595603,35.8456528,-0.0524,0.5434,49.65,28.78
1757,140.637268,35.8456528,-0.1038,0.5037,48.4,28.25
1758,140.678933,35.8456528,-0.1659,0.4846,50.39,28.82
1759,140.720598,35.8456528,-0.2379,0.4264,51.32,28.89
1760,140.762263,35.8456528,-0.2665,0.4666,49.69,28.13
1761,140.803928,35.8456528,-0.2615,0.504,50.24,28.88
1762,140.845593,35.8456528,-0.2712,0.5235,49.47,28.84
1763,140.887258,35.8456528,-0.2964,0.5697,50.48,28.64
1764,140.928923,35.8456528,-0.2988,0.6058,50.1,28.92
1765,140.970588,35.8456528,-0.3316,0.6361,50.21,29.04
1766,141.012253,35.8456528,-0.3369,0.6417,51.06,28.68
1767,141.053918,35.8456528,-0.3037,0.6826,51.79,28.45
1768,141.095583,35.8456528,-0.2927,0.7218,49.49,29.24
1769,138.304028,35.8873178,0.01022,0.639,48.98,29.15
1770,138.345693,35.8873178,0.02733,0.6053,50.35,28.81
1771,138.387358,35.8873178,0.01595,0.5782,51.07,29.27
1772,138.429023,35.8873178,0.02667,0.5434,50.03,27.94
1773,138.470688,35.8873178,0.02575,0.5232,50.61,28.62
1774,138.512353,35.8873178,0.04832,0.5228,49.73,29.99
1775,138.554018,35.8873178,0.05767,0.5324,48.87,28.58
1776,138.595683,35.8873178,0.04366,0.541,50.13,28.37
1777,138.637348,35.8873178,0.05173,0.553,49.76,29.38
1778,138.679013,35.8873178,0.08482,0.5729,49.16,29.02
1779,138.720678,35.8873178,0.07204,0.5653,48.4,28.46
1780,138.762343,35.8873178,0.08702,0.5337,51.57,28.53
1781,138.804008,35.8873178,0.08951,0.5262,51.74,28.09
1782,138.845673,35.8873178,0.07674,0.5341,50.31,28.97
1783,138.887338,35.8873178,0.08127,0.5198,49.68,29.4
1784,138.929003,35.8873178,0.04225,0.537,50.91,28.5
1785,138.970668,35.8873178,0.03936,0.5035,49.24,29.19
1786,139.012333,35.8873178,0.02054,0.5056,50.18,28.82
